SampleLocation,sars_gcl,Collected,Result,copies_per_day_per_person
AU_Mangere,500,2022-01-25,Detected,114802
AU_Mangere,6055.04,2022-02-09,Detected,1390263
AU_Mangere,13846.16,2022-02-16,Detected,3179138
AU_Mangere,175674.8,2022-02-23,Detected,40335697
AU_Mangere,120596.82,2022-03-09,Detected,27689554
AU_Mangere,27769.28,2022-03-16,Detected,6375947
AU_Mangere,25755.05,2022-03-23,Detected,5913471
AU_Mangere,66063,2022-03-30,Detected,15168352
AU_Mangere,16865.52,2022-04-06,Detected,3872396
AU_Mangere,20536.02,2022-04-13,Detected,4715159
AU_Mangere,18953.37,2022-04-18,Detected,4351776
AU_Mangere,5252.03,2022-04-20,Detected,1205888
AU_Mangere,51609.79,2022-04-27,Detected,11849832
AU_Mangere,29747.03,2022-05-18,Detected,6830047
AU_Mangere,21069.33,2022-05-25,Detected,4837609
AU_Mangere,14408.06,2022-06-01,Detected,3308153
AU_Mangere,12885.9,2022-06-08,Detected,2958658
AU_Mangere,48989.08,2022-06-15,Detected,11248105
AU_Mangere,41336.94,2022-06-20,Detected,9491141
AU_Mangere,65600.42,2022-06-29,Detected,15062141
AU_Mangere,36639.47,2022-07-04,Detected,8412581
AU_Mangere,13455.16,2022-07-13,Detected,3089363
AU_Mangere,48704.93,2022-07-19,Detected,11182863
AU_Mangere,47877.02,2022-07-21,Detected,10992771
AU_Mangere,17367.9,2022-07-27,Detected,3987745
AU_Mangere,17824.33,2022-08-30,Detected,4092543
AU_Mangere,18979.72,2022-09-01,Detected,4357826
AU_Mangere,10949,2022-09-05,Detected,2513938
AU_Mangere,15452.8,2022-09-07,Detected,3548030
AU_Mangere,9787.76,2022-09-14,Detected,2247312
AU_Mangere,9374.04,2022-09-26,Detected,2152320
AU_Mangere,18315.43,2022-09-28,Detected,4205302
AU_Mangere,22858.72,2022-10-16,Detected,5248461
AU_Mangere,26816.69,2022-10-24,Detected,6157228
AU_Mangere,13558.43,2022-11-16,Detected,3113074
AU_Mangere,7320.16,2022-11-21,Detected,1680740
AU_Mangere,34364.2,2022-11-30,Detected,7890169
AU_Mangere,48527.26,2022-12-05,Detected,11142069
AU_Mangere,11435.33,2022-12-07,Detected,2625601
AU_Mangere,51072.82,2022-12-12,Detected,11726541
AU_Mangere,75998.07,2022-12-14,Detected,17449487
AU_Mangere,44422.75,2022-12-19,Detected,10199656
AU_Mangere,37392.9,2022-12-21,Detected,8585572
AU_Mangere,25758.03,2023-01-02,Detected,5914155
AU_Mangere,20222.51,2023-01-04,Detected,4643176
AU_Mangere,20750.42,2023-01-06,Detected,4764386
AU_Mangere,9662.12,2023-01-09,Detected,2218464
AU_Mangere,5510.11,2023-01-11,Detected,1265145
AU_Mangere,8286.75,2023-01-16,Detected,1902673
AU_Mangere,6302.25,2023-01-23,Detected,1447024
AU_Mangere,1502,2023-01-30,Detected,344865
AU_Mangere,7357,2023-02-08,Detected,1689199
AU_Mangere,3425,2023-02-13,Detected,786394
AU_Mangere,730,2023-02-15,Detected,167611
AU_Mangere,3713,2023-02-20,Detected,852520
AU_Mangere,9235,2023-02-22,Detected,2120396
AU_Mangere,3742,2023-02-27,Detected,859179
AU_Mangere,9580,2023-03-06,Detected,2199609
AU_Mangere,9428,2023-03-08,Detected,2164709
AU_Mangere,4385,2023-03-13,Detected,1006815
AU_Mangere,5708,2023-03-15,Detected,1310581
AU_Mangere,6320.32,2023-03-20,Detected,1451172
AU_Mangere,8690.12,2023-03-22,Detected,1995289
AU_Omaha,0,2021-08-20,Not detected,0
AU_Omaha,0,2021-08-24,Not detected,0
AU_Omaha,0,2021-09-16,Not detected,0
AU_Omaha,0,2021-09-23,Not detected,0
AU_Omaha,0,2021-09-28,Not detected,0
AU_Omaha,0,2021-09-30,Not detected,0
AU_Omaha,0,2021-10-05,Not detected,0
AU_Omaha,1445.92,2021-10-07,Detected,724033
AU_Omaha,0,2021-10-12,Not detected,0
AU_Omaha,0,2021-10-14,Not detected,0
AU_Omaha,0,2021-10-19,Not detected,0
AU_Omaha,0,2021-10-21,Not detected,0
AU_Omaha,2026.71,2021-10-26,Detected,1014859
AU_Omaha,54046.66,2021-10-28,Detected,27063457
AU_Omaha,18803.71,2021-11-02,Detected,9415816
AU_Omaha,758.04,2021-11-04,Detected,379582
AU_Omaha,1529.62,2021-11-11,Detected,765945
AU_Omaha,6068.04,2021-11-16,Detected,3038525
AU_Omaha,500,2021-11-23,Detected,250371
AU_Omaha,0,2021-11-30,Not detected,0
AU_Omaha,500,2021-12-07,Detected,250371
AU_Omaha,0,2021-12-14,Not detected,0
AU_Omaha,0,2021-12-21,Not detected,0
AU_Omaha,0,2021-12-29,Not detected,0
AU_Omaha,0,2022-01-05,Not detected,0
AU_Omaha,0,2022-01-11,Not detected,0
AU_Omaha,0,2022-01-18,Not detected,0
AU_Omaha,0,2022-01-25,Not detected,0
AU_Omaha,0,2022-02-01,Not detected,0
AU_Omaha,0,2022-02-08,Not detected,0
AU_Omaha,0,2022-02-15,Not detected,0
AU_Omaha,17817.37,2022-02-22,Detected,8921913
AU_Omaha,21451.32,2022-03-01,Detected,10741586
AU_Omaha,56793.61,2022-03-08,Detected,28438972
AU_Omaha,5437.31,2022-03-15,Detected,2722692
AU_Omaha,19575.53,2022-03-22,Detected,9802299
AU_Omaha,59776,2022-03-29,Detected,29932381
AU_Omaha,71808.7,2022-04-05,Detected,35957665
AU_Omaha,33452.04,2022-04-12,Detected,16750856
AU_Omaha,21781.21,2022-04-19,Detected,10906776
AU_Omaha,75782.18,2022-04-26,Detected,37947355
AU_Omaha,52370.22,2022-05-03,Detected,26223993
AU_Omaha,52906.15,2022-05-10,Detected,26492356
AU_Omaha,61153.21,2022-05-17,Detected,30622009
AU_Omaha,64508.25,2022-05-24,Detected,32302020
AU_Omaha,44646.68,2022-05-31,Detected,22356488
AU_Omaha,22834.66,2022-06-07,Detected,11434283
AU_Omaha,23615.96,2022-06-14,Detected,11825514
AU_Omaha,80151.65,2022-06-20,Detected,40135334
AU_Omaha,128834.52,2022-06-28,Detected,64512915
AU_Omaha,174859.57,2022-07-05,Detected,87559612
AU_Omaha,75430.16,2022-07-12,Detected,37771084
AU_Omaha,55627.92,2022-07-19,Detected,27855261
AU_Omaha,151659.2,2022-07-26,Detected,75942201
AU_Omaha,16240.92,2022-08-02,Detected,8132518
AU_Omaha,38063.78,2022-08-09,Detected,19060151
AU_Omaha,34902.81,2022-08-16,Detected,17477319
AU_Omaha,124937.36,2022-08-23,Detected,62561441
AU_Omaha,81914.96,2022-08-30,Detected,41018299
AU_Omaha,10459.71,2022-09-06,Detected,5237620
AU_Omaha,51834,2022-09-13,Detected,25955484
AU_Omaha,26516.95,2022-09-20,Detected,13278162
AU_Omaha,44623.52,2022-09-27,Detected,22344891
AU_Omaha,115380.4,2022-11-01,Detected,57775865
AU_Pukekohe,0,2021-08-27,Not detected,0
AU_Pukekohe,0,2021-09-01,Not detected,0
AU_Pukekohe,0,2021-09-03,Not detected,0
AU_Pukekohe,500,2021-09-08,Detected,241800
AU_Pukekohe,0,2021-09-10,Not detected,0
AU_Pukekohe,500,2021-09-15,Detected,241800
AU_Pukekohe,548.64,2021-09-17,Detected,265323
AU_Pukekohe,0,2021-09-22,Not detected,0
AU_Pukekohe,0,2021-09-24,Not detected,0
AU_Pukekohe,0,2021-09-29,Not detected,0
AU_Pukekohe,0,2021-10-01,Not detected,0
AU_Pukekohe,0,2021-10-06,Not detected,0
AU_Pukekohe,1170.14,2021-10-08,Detected,565881
AU_Pukekohe,500,2021-10-13,Detected,241800
AU_Pukekohe,500,2021-10-15,Detected,241800
AU_Pukekohe,849.63,2021-10-20,Detected,410882
AU_Pukekohe,0,2021-10-22,Not detected,0
AU_Pukekohe,0,2021-10-27,Not detected,0
AU_Pukekohe,0,2021-10-29,Not detected,0
AU_Pukekohe,500,2021-11-03,Detected,241800
AU_Pukekohe,0,2021-11-05,Not detected,0
AU_Pukekohe,3824.98,2021-11-12,Detected,1849767
AU_Pukekohe,5117.12,2021-11-17,Detected,2474648
AU_Pukekohe,9893.24,2021-11-24,Detected,4784389
AU_Pukekohe,500,2021-12-01,Detected,241800
AU_Pukekohe,915.96,2021-12-08,Detected,442959
AU_Pukekohe,0,2021-12-15,Not detected,0
AU_Pukekohe,500,2021-12-29,Detected,241800
AU_Pukekohe,500,2022-01-05,Detected,241800
AU_Pukekohe,0,2022-01-19,Not detected,0
AU_Pukekohe,500,2022-01-26,Detected,241800
AU_Pukekohe,5261.75,2022-02-02,Detected,2544592
AU_Pukekohe,793.98,2022-02-07,Detected,383970
AU_Pukekohe,1723.83,2022-02-09,Detected,833647
AU_Pukekohe,5939.33,2022-02-14,Detected,2872271
AU_Pukekohe,13573,2022-02-16,Detected,6563928
AU_Pukekohe,5276.55,2022-02-21,Detected,2551749
AU_Pukekohe,50884.96,2022-02-23,Detected,24608062
AU_Pukekohe,44142.52,2022-02-28,Detected,21347405
AU_Pukekohe,63942.11,2022-03-02,Detected,30922525
AU_Pukekohe,109722.86,2022-03-07,Detected,53062182
AU_Pukekohe,131577.39,2022-03-09,Detected,63631074
AU_Pukekohe,1216.1,2022-03-14,Detected,588108
AU_Pukekohe,4412.06,2022-03-16,Detected,2133680
AU_Pukekohe,11173.45,2022-03-21,Detected,5403501
AU_Pukekohe,28658.41,2022-03-23,Detected,13859261
AU_Pukekohe,22936,2022-03-28,Detected,11091892
AU_Pukekohe,23948,2022-03-30,Detected,11581298
AU_Pukekohe,4732.36,2022-04-04,Detected,2288578
AU_Pukekohe,24519.17,2022-04-06,Detected,11857516
AU_Pukekohe,25829.11,2022-04-13,Detected,12491006
AU_Pukekohe,25579.03,2022-04-20,Detected,12370067
AU_Pukekohe,20193.39,2022-04-27,Detected,9765561
AU_Pukekohe,12095.84,2022-05-04,Detected,5849571
AU_Pukekohe,43533.12,2022-05-11,Detected,21052699
AU_Pukekohe,8785.38,2022-05-18,Detected,4248626
AU_Pukekohe,5663.8,2022-05-25,Detected,2739024
AU_Pukekohe,14971.01,2022-06-01,Detected,7240008
AU_Pukekohe,3121.79,2022-06-08,Detected,1509703
AU_Pukekohe,4629.99,2022-06-15,Detected,2239071
AU_Pukekohe,7819.02,2022-06-22,Detected,3781292
AU_Pukekohe,15771.38,2022-06-29,Detected,7627069
AU_Pukekohe,61446.95,2022-07-06,Detected,29715861
AU_Pukekohe,11533.46,2022-07-13,Detected,5577603
AU_Pukekohe,46414.37,2022-07-20,Detected,22446076
AU_Pukekohe,15060.53,2022-07-27,Detected,7283300
AU_Pukekohe,17140.18,2022-08-03,Detected,8289023
AU_Pukekohe,3316.97,2022-08-17,Detected,1604092
AU_Pukekohe,15376.79,2022-08-24,Detected,7436244
AU_Pukekohe,5173.84,2022-08-31,Detected,2502078
AU_Pukekohe,2777.08,2022-09-07,Detected,1343001
AU_Pukekohe,7398.19,2022-09-28,Detected,3577778
AU_Pukekohe,5148.43,2022-10-05,Detected,2489790
AU_Pukekohe,2350.37,2022-10-10,Detected,1136643
AU_Pukekohe,7679.62,2022-10-19,Detected,3713878
AU_Pukekohe,36490.54,2022-10-26,Detected,17646894
AU_Pukekohe,3868.78,2022-11-02,Detected,1870949
AU_Pukekohe,2981.61,2022-11-09,Detected,1441912
AU_Pukekohe,17538.44,2022-11-16,Detected,8481622
AU_Pukekohe,30050.89,2022-11-23,Detected,14532667
AU_Pukekohe,37815.2,2022-11-30,Detected,18287502
AU_Pukekohe,21878.77,2022-12-07,Detected,10580614
AU_Pukekohe,52439.27,2022-12-14,Detected,25359729
AU_Pukekohe,29932.71,2022-12-21,Detected,14475515
AU_Pukekohe,9027.31,2023-01-11,Detected,4365624
AU_Pukekohe,2476.26,2023-01-18,Detected,1197524
AU_Pukekohe,7429.76,2023-01-25,Detected,3593045
AU_Pukekohe,725,2023-02-01,Detected,350611
AU_Pukekohe,6827,2023-02-08,Detected,3301550
AU_Pukekohe,6517,2023-03-08,Detected,3151633
AU_Pukekohe,7344.2,2023-03-22,Detected,3551668
AU_Rosedale,0,2021-06-09,Not detected,0
AU_Rosedale,0,2021-06-14,Not detected,0
AU_Rosedale,0,2021-06-21,Not detected,0
AU_Rosedale,0,2021-06-28,Not detected,0
AU_Rosedale,0,2021-06-30,Not detected,0
AU_Rosedale,0,2021-07-05,Not detected,0
AU_Rosedale,0,2021-07-12,Not detected,0
AU_Rosedale,0,2021-07-19,Not detected,0
AU_Rosedale,0,2021-07-21,Not detected,0
AU_Rosedale,0,2021-07-26,Not detected,0
AU_Rosedale,0,2021-07-28,Not detected,0
AU_Rosedale,0,2021-08-02,Not detected,0
AU_Rosedale,0,2021-08-09,Not detected,0
AU_Rosedale,0,2021-08-11,Not detected,0
AU_Rosedale,500,2021-08-16,Detected,119091
AU_Rosedale,500,2021-08-17,Detected,119091
AU_Rosedale,500,2021-08-18,Detected,119091
AU_Rosedale,500,2021-08-19,Detected,119091
AU_Rosedale,0,2021-08-20,Not detected,0
AU_Rosedale,878.34,2021-08-21,Detected,209205
AU_Rosedale,500,2021-08-22,Detected,119091
AU_Rosedale,2036.51,2021-08-25,Detected,485061
AU_Rosedale,789.9,2021-08-26,Detected,188140
AU_Rosedale,984.56,2021-08-27,Detected,234505
AU_Rosedale,0,2021-08-31,Not detected,0
AU_Rosedale,0,2021-09-02,Not detected,0
AU_Rosedale,500,2021-09-03,Detected,119091
AU_Rosedale,0,2021-09-06,Not detected,0
AU_Rosedale,0,2021-09-08,Not detected,0
AU_Rosedale,0,2021-09-10,Not detected,0
AU_Rosedale,0,2021-09-13,Not detected,0
AU_Rosedale,0,2021-09-15,Not detected,0
AU_Rosedale,0,2021-09-17,Not detected,0
AU_Rosedale,0,2021-09-20,Not detected,0
AU_Rosedale,500,2021-09-22,Detected,119091
AU_Rosedale,1113.84,2021-09-25,Detected,265297
AU_Rosedale,1711.86,2021-09-27,Detected,407735
AU_Rosedale,798.42,2021-09-29,Detected,190169
AU_Rosedale,3546.57,2021-10-01,Detected,844731
AU_Rosedale,856.95,2021-10-04,Detected,204110
AU_Rosedale,1127.55,2021-10-06,Detected,268562
AU_Rosedale,1114.33,2021-10-08,Detected,265414
AU_Rosedale,723.05,2021-10-11,Detected,172217
AU_Rosedale,2064.17,2021-10-13,Detected,491649
AU_Rosedale,1160.04,2021-10-15,Detected,276301
AU_Rosedale,3484.39,2021-10-18,Detected,829921
AU_Rosedale,5026.3,2021-10-20,Detected,1197177
AU_Rosedale,5150.14,2021-10-22,Detected,1226674
AU_Rosedale,4088.22,2021-10-27,Detected,973743
AU_Rosedale,3462.05,2021-10-29,Detected,824600
AU_Rosedale,6058.29,2021-11-01,Detected,1442979
AU_Rosedale,500,2021-11-08,Detected,119091
AU_Rosedale,958.62,2021-11-15,Detected,228326
AU_Rosedale,2168.31,2021-11-22,Detected,516453
AU_Rosedale,500,2021-11-29,Detected,119091
AU_Rosedale,500,2021-12-06,Detected,119091
AU_Rosedale,500,2021-12-13,Detected,119091
AU_Rosedale,1045.59,2021-12-20,Detected,249041
AU_Rosedale,500,2021-12-29,Detected,119091
AU_Rosedale,500,2022-01-05,Detected,119091
AU_Rosedale,500,2022-01-10,Detected,119091
AU_Rosedale,500,2022-01-17,Detected,119091
AU_Rosedale,500,2022-01-24,Detected,119091
AU_Rosedale,0,2022-01-26,Not detected,0
AU_Rosedale,500,2022-02-02,Detected,119091
AU_Rosedale,921.75,2022-02-04,Detected,219544
AU_Rosedale,2020.2,2022-02-09,Detected,481176
AU_Rosedale,500,2022-02-14,Detected,119091
AU_Rosedale,3872.43,2022-02-16,Detected,922345
AU_Rosedale,15580.24,2022-02-21,Detected,3710943
AU_Rosedale,31013.64,2022-02-23,Detected,7386911
AU_Rosedale,40922.11,2022-02-28,Detected,9746937
AU_Rosedale,74905.68,2022-03-07,Detected,17841234
AU_Rosedale,87862.87,2022-03-09,Detected,20927412
AU_Rosedale,138460.89,2022-03-10,Detected,32978983
AU_Rosedale,80512.94,2022-03-11,Detected,19176786
AU_Rosedale,15148.26,2022-03-14,Detected,3608052
AU_Rosedale,11523.14,2022-03-16,Detected,2744612
AU_Rosedale,17037.53,2022-03-21,Detected,4058044
AU_Rosedale,38528.8,2022-03-22,Detected,9176892
AU_Rosedale,31944,2022-03-27,Detected,7608506
AU_Rosedale,35272,2022-03-29,Detected,8401178
AU_Rosedale,24383.97,2022-04-04,Detected,5807838
AU_Rosedale,29417.87,2022-04-05,Detected,7006826
AU_Rosedale,32391.98,2022-04-11,Detected,7715207
AU_Rosedale,28875.77,2022-04-12,Detected,6877707
AU_Rosedale,46097.96,2022-04-20,Detected,10979734
AU_Rosedale,20650.51,2022-05-01,Detected,4918593
AU_Rosedale,28877.6,2022-05-04,Detected,6878143
AU_Rosedale,88021.92,2022-05-09,Detected,20965295
AU_Rosedale,106672.85,2022-05-10,Detected,25407623
AU_Rosedale,45736.16,2022-05-15,Detected,10893560
AU_Rosedale,34623.66,2022-05-18,Detected,8246755
AU_Rosedale,85377.4,2022-05-22,Detected,20335416
AU_Rosedale,69301.3,2022-05-24,Detected,16506367
AU_Rosedale,50345.59,2022-05-29,Detected,11991446
AU_Rosedale,23889.68,2022-05-31,Detected,5690107
AU_Rosedale,51503.3,2022-06-07,Detected,12267192
AU_Rosedale,39224.96,2022-06-12,Detected,9342705
AU_Rosedale,39279.3,2022-06-14,Detected,9355648
AU_Rosedale,87197.79,2022-06-20,Detected,20769001
AU_Rosedale,33023.39,2022-06-22,Detected,7865598
AU_Rosedale,80086.33,2022-06-27,Detected,19075175
AU_Rosedale,46027.66,2022-06-28,Detected,10962990
AU_Rosedale,316472.08,2022-07-04,Detected,75378161
AU_Rosedale,273216.09,2022-07-05,Detected,65075335
AU_Rosedale,132413.1,2022-07-11,Detected,31538504
AU_Rosedale,36035.67,2022-07-13,Detected,8583071
AU_Rosedale,41054.52,2022-07-18,Detected,9778474
AU_Rosedale,32886.12,2022-07-20,Detected,7832903
AU_Rosedale,99574.51,2022-07-25,Detected,23716921
AU_Rosedale,50594.46,2022-07-27,Detected,12050723
AU_Rosedale,94321.48,2022-08-01,Detected,22465740
AU_Rosedale,87641.52,2022-08-03,Detected,20874690
AU_Rosedale,25625.79,2022-08-08,Detected,6103618
AU_Rosedale,32389.63,2022-08-10,Detected,7714648
AU_Rosedale,76129.56,2022-08-15,Detected,18132741
AU_Rosedale,27667.39,2022-08-16,Detected,6589892
AU_Rosedale,27262.18,2022-08-22,Detected,6493378
AU_Rosedale,36741.74,2022-08-24,Detected,8751245
AU_Rosedale,40264.98,2022-08-29,Detected,9590420
AU_Rosedale,45506.35,2022-08-30,Detected,10838823
AU_Rosedale,61110,2022-09-05,Detected,14555342
AU_Rosedale,16225,2022-09-07,Detected,3864513
AU_Rosedale,35374,2022-09-12,Detected,8425473
AU_Rosedale,47268.87,2022-09-14,Detected,11258625
AU_Rosedale,18846.77,2022-09-19,Detected,4488973
AU_Rosedale,18862.05,2022-09-21,Detected,4492613
AU_Rosedale,28404.52,2022-09-28,Detected,6765464
AU_Rosedale,9740.68,2022-10-03,Detected,2320061
AU_Rosedale,34281.62,2022-10-05,Detected,8165287
AU_Rosedale,14463.53,2022-10-10,Detected,3444962
AU_Rosedale,23924.46,2022-10-12,Detected,5698391
AU_Rosedale,54773.02,2022-10-16,Detected,13045983
AU_Rosedale,42476.58,2022-10-19,Detected,10117184
AU_Rosedale,24015.6,2022-10-26,Detected,5720099
AU_Rosedale,2369.22,2022-10-30,Detected,564307
AU_Rosedale,8055.56,2022-11-02,Detected,1918694
AU_Rosedale,30502.24,2022-11-06,Detected,7265104
AU_Rosedale,31610,2022-11-09,Detected,7528953
AU_Rosedale,16179.44,2022-11-14,Detected,3853662
AU_Rosedale,25640.21,2022-11-16,Detected,6107053
AU_Rosedale,9655.82,2022-11-21,Detected,2299848
AU_Rosedale,51166.5,2022-11-23,Detected,12186973
AU_Rosedale,38590.71,2022-11-28,Detected,9191637
AU_Rosedale,14323.67,2022-11-30,Detected,3411649
AU_Rosedale,57360.67,2022-12-04,Detected,13662316
AU_Rosedale,52993.63,2022-12-07,Detected,12622163
AU_Rosedale,57287.82,2022-12-11,Detected,13644965
AU_Rosedale,73623.59,2022-12-14,Detected,17535862
AU_Rosedale,41945.76,2022-12-19,Detected,9990752
AU_Rosedale,116947.11,2022-12-20,Detected,27854773
AU_Rosedale,79836.19,2022-12-27,Detected,19015596
AU_Rosedale,28043.36,2023-01-03,Detected,6679442
AU_Rosedale,18228.35,2023-01-08,Detected,4341676
AU_Rosedale,5112.63,2023-01-11,Detected,1217739
AU_Rosedale,15943.06,2023-01-13,Detected,3797360
AU_Rosedale,15030.79,2023-01-18,Detected,3580073
AU_Rosedale,7856.38,2023-01-23,Detected,1871253
AU_Rosedale,9675.75,2023-01-25,Detected,2304595
AU_Rosedale,2342,2023-02-01,Detected,557823
AU_Rosedale,7194,2023-02-08,Detected,1713486
AU_Rosedale,2780,2023-02-13,Detected,662147
AU_Rosedale,2298,2023-02-15,Detected,547343
AU_Rosedale,6302,2023-02-20,Detected,1501027
AU_Rosedale,11573,2023-02-22,Detected,2756487
AU_Rosedale,956,2023-02-27,Detected,227702
AU_Rosedale,11897,2023-03-01,Detected,2833659
AU_Rosedale,15873,2023-03-06,Detected,3780673
AU_Rosedale,16504,2023-03-08,Detected,3930966
AU_Rosedale,7136,2023-03-13,Detected,1699671
AU_Rosedale,16981,2023-03-15,Detected,4044579
AU_Rosedale,12700.23,2023-03-20,Detected,3024974
AU_Rosedale,20854.51,2023-03-22,Detected,4967182
AU_SnellsAlgies,0,2021-08-21,Not detected,0
AU_SnellsAlgies,0,2021-08-22,Not detected,0
AU_SnellsAlgies,0,2021-08-24,Not detected,0
AU_SnellsAlgies,0,2021-08-31,Not detected,0
AU_SnellsAlgies,0,2021-09-03,Not detected,0
AU_SnellsAlgies,500,2021-09-07,Detected,114521
AU_SnellsAlgies,0,2021-09-14,Not detected,0
AU_SnellsAlgies,0,2021-09-16,Not detected,0
AU_SnellsAlgies,0,2021-09-21,Not detected,0
AU_SnellsAlgies,0,2021-09-23,Not detected,0
AU_SnellsAlgies,0,2021-09-28,Not detected,0
AU_SnellsAlgies,0,2021-10-03,Not detected,0
AU_SnellsAlgies,0,2021-10-05,Not detected,0
AU_SnellsAlgies,0,2021-10-07,Not detected,0
AU_SnellsAlgies,0,2021-10-12,Not detected,0
AU_SnellsAlgies,0,2021-10-14,Not detected,0
AU_SnellsAlgies,726.54,2021-10-19,Detected,166409
AU_SnellsAlgies,0,2021-10-21,Not detected,0
AU_SnellsAlgies,500,2021-10-26,Detected,114521
AU_SnellsAlgies,500,2021-10-28,Detected,114521
AU_SnellsAlgies,4311.01,2021-11-02,Detected,987410
AU_SnellsAlgies,10902.14,2021-11-04,Detected,2497067
AU_SnellsAlgies,0,2021-11-09,Not detected,0
AU_SnellsAlgies,500,2021-11-11,Detected,114521
AU_SnellsAlgies,768.6,2021-11-16,Detected,176043
AU_SnellsAlgies,0,2021-11-23,Not detected,0
AU_SnellsAlgies,0,2021-11-30,Not detected,0
AU_SnellsAlgies,0,2021-12-07,Not detected,0
AU_SnellsAlgies,2454.33,2021-12-14,Detected,562149
AU_SnellsAlgies,0,2021-12-21,Not detected,0
AU_SnellsAlgies,0,2021-12-29,Not detected,0
AU_SnellsAlgies,0,2022-01-05,Not detected,0
AU_SnellsAlgies,0,2022-01-11,Not detected,0
AU_SnellsAlgies,0,2022-01-18,Not detected,0
AU_SnellsAlgies,0,2022-01-25,Not detected,0
AU_SnellsAlgies,0,2022-02-01,Not detected,0
AU_SnellsAlgies,500,2022-02-08,Detected,114521
AU_SnellsAlgies,500,2022-02-15,Detected,114521
AU_SnellsAlgies,18966.93,2022-02-22,Detected,4344258
AU_SnellsAlgies,17106.6,2022-03-01,Detected,3918161
AU_SnellsAlgies,44205.23,2022-03-08,Detected,10124935
AU_SnellsAlgies,3698.96,2022-03-15,Detected,847223
AU_SnellsAlgies,14918.94,2022-03-22,Detected,3417091
AU_SnellsAlgies,57087,2022-03-29,Detected,13075425
AU_SnellsAlgies,15431.89,2022-04-05,Detected,3534579
AU_SnellsAlgies,12912.62,2022-04-12,Detected,2957556
AU_SnellsAlgies,3790.26,2022-04-19,Detected,868135
AU_SnellsAlgies,16922.93,2022-04-26,Detected,3876092
AU_SnellsAlgies,31697.91,2022-05-03,Detected,7260210
AU_SnellsAlgies,14125.65,2022-05-10,Detected,3235393
AU_SnellsAlgies,31984.73,2022-05-17,Detected,7325905
AU_SnellsAlgies,19670.42,2022-05-24,Detected,4505388
AU_SnellsAlgies,27111.72,2022-05-31,Detected,6209772
AU_SnellsAlgies,16613.87,2022-06-07,Detected,3805304
AU_SnellsAlgies,25270.34,2022-06-14,Detected,5788015
AU_SnellsAlgies,11965.57,2022-06-20,Detected,2740640
AU_SnellsAlgies,60497.91,2022-06-28,Detected,13856673
AU_SnellsAlgies,199703.49,2022-07-05,Detected,45740853
AU_SnellsAlgies,55002.8,2022-07-12,Detected,12598052
AU_SnellsAlgies,31767.78,2022-07-19,Detected,7276214
AU_SnellsAlgies,35467.87,2022-07-26,Detected,8123696
AU_SnellsAlgies,43526.05,2022-08-02,Detected,9969373
AU_SnellsAlgies,92448.31,2022-08-09,Detected,21174715
AU_SnellsAlgies,38735.98,2022-08-16,Detected,8872237
AU_SnellsAlgies,49127.77,2022-08-23,Detected,11252412
AU_SnellsAlgies,13665.71,2022-08-30,Detected,3130046
AU_SnellsAlgies,14677.72,2022-09-06,Detected,3361841
AU_SnellsAlgies,7740,2022-09-13,Detected,1772799
AU_SnellsAlgies,8824.01,2022-09-20,Detected,2021085
